UserID,SystemID,SegmentID,Type,Score,StartTime,EndTime
zhoeng2c17,Combo-4,1309,CHK,81,1520940221.572,1520940229.607
zhoeng2c17,Combo-5,1309,CHK,81,1520940221.572,1520940229.607
zhoeng2c17,Combo-6,1309,CHK,81,1520940221.572,1520940229.607
zhoeng2c17,Reference-PE,1048,TGT,82,1520940201.501,1520940212.468
zhoeng2c17,Combo-4,1806,TGT,69,1520940186.435,1520940200.518
zhoeng2c17,Combo-5,1806,TGT,69,1520940186.435,1520940200.518
zhoeng2c17,Combo-6,1806,TGT,69,1520940186.435,1520940200.518
zhoeng2c17,Reference-PE,1806,TGT,62,1520940174.26,1520940185.568
zhoeng2c17,Sogou,1806,TGT,97,1520940165.159,1520940173.243
zhoeng2c17,Online-B-1710,1806,TGT,55,1520940156.248,1520940164.21
zhoeng2c17,Reference-WMT,1806,TGT,65,1520940148.372,1520940155.372
zhoeng2c17,Reference-WMT,1365,TGT,17,1520940130.542,1520940147.385
zhoeng2c17,Sogou,1365,TGT,54,1520940117.639,1520940124.261
zhoeng2c17,Reference-HT,1365,TGT,39,1520940110.877,1520940116.329
zhoeng2c17,Combo-4,1365,TGT,98,1520940098.078,1520940109.952
zhoeng2c17,Combo-5,1365,TGT,98,1520940098.078,1520940109.952
zhoeng2c17,Combo-6,1365,TGT,98,1520940098.078,1520940109.952
zhoeng2c17,Reference-HT,1806,TGT,98,1520940051.69,1520940093.041
zhoeng2c17,Online-A-1710,1365,TGT,95,1520940042.885,1520940050.736
zhoeng2c17,Online-A-1710,1806,TGT,45,1520940032.749,1520940041.931
zhoeng2c17,Reference-WMT,652,CHK,68,1520940021.999,1520940031.859
zhoeng2c17,Reference-HT,361,TGT,83,1520940009.579,1520940016.489
zhoeng2c17,Reference-PE,361,TGT,53,1520939962.299,1520940008.261
zhoeng2c17,Sogou,361,TGT,47,1520939952.877,1520939961.373
zhoeng2c17,Online-A-1710,361,TGT,62,1520939942.329,1520939951.891
zhoeng2c17,Reference-WMT,361,TGT,93,1520939934.714,1520939940.974
zhoeng2c17,Online-B-1710,1298,CHK,98,1520939929.839,1520939933.902
zhoeng2c17,Online-B-1710,1365,TGT,88,1520939923.112,1520939928.536
zhoeng2c17,Reference-PE,1365,TGT,56,1520939847.508,1520939869.456
zhoeng2c17,Reference-PE,1883,TGT,92,1520939832.934,1520939846.715
zhoeng2c17,Combo-4,361,TGT,88,1520939825.482,1520939832.15
zhoeng2c17,Combo-5,361,TGT,88,1520939825.482,1520939832.15
zhoeng2c17,Combo-6,361,TGT,88,1520939825.482,1520939832.15
zhoeng2c17,Reference-HT,1883,TGT,93,1520939819.958,1520939824.31
zhoeng2c17,Reference-HT,1038,CHK,75,1520939740.54,1520939819.097
zhoeng2c17,Online-B-1710,1883,TGT,100,1520939729.256,1520939739.61
zhoeng2c17,Combo-4,1883,TGT,98,1520939721.327,1520939728.479
zhoeng2c17,Combo-5,1883,TGT,98,1520939721.327,1520939728.479
zhoeng2c17,Combo-6,1883,TGT,98,1520939721.327,1520939728.479
zhoeng2c17,Online-B-1710,361,TGT,67,1520939650.539,1520939662.367
zhoeng2c17,Online-A-1710,1883,TGT,98,1520939625.66,1520939634.6
zhoeng2c17,Online-B-1710,1309,TGT,97,1520939620.061,1520939624.896
zhoeng2c17,Reference-WMT,1883,TGT,71,1520939570.502,1520939605.946
zhoeng2c17,Online-A-1710,1309,TGT,100,1520939556.992,1520939566.631
zhoeng2c17,Reference-PE,1309,TGT,97,1520939542.447,1520939550.692
zhoeng2c17,Combo-4,1038,CHK,97,1520939435.724,1520939531.753
