UserID,SystemID,SegmentID,Type,Score,StartTime,EndTime
zhoeng2905,Online-B-1710,196,TGT,36,1520657932.488,1520657937.58
zhoeng2905,Combo-4,196,TGT,50,1520657914.705,1520657924.836
zhoeng2905,Combo-6,196,TGT,50,1520657914.705,1520657924.836
zhoeng2905,Reference-PE,1316,TGT,49,1520657909.399,1520657913.957
zhoeng2905,Combo-4,1952,CHK,76,1520657897.451,1520657908.622
zhoeng2905,Online-B-1710,1316,TGT,10,1520657887.647,1520657896.679
zhoeng2905,Reference-HT,196,TGT,75,1520657881.0,1520657886.888
zhoeng2905,Sogou,1316,TGT,50,1520657862.667,1520657874.654
zhoeng2905,Reference-HT,1316,TGT,36,1520657856.565,1520657861.935
zhoeng2905,Reference-PE,1952,CHK,82,1520657850.478,1520657855.807
zhoeng2905,Combo-4,1316,TGT,31,1520657842.803,1520657849.767
zhoeng2905,Combo-5,1316,TGT,31,1520657842.803,1520657849.767
zhoeng2905,Combo-6,1316,TGT,31,1520657842.803,1520657849.767
zhoeng2905,Reference-WMT,1316,TGT,49,1520657836.166,1520657842.086
zhoeng2905,Online-A-1710,1316,TGT,14,1520657830.9,1520657835.455
zhoeng2905,Reference-HT,1005,TGT,46,1520657819.168,1520657830.168
zhoeng2905,Sogou,1005,TGT,56,1520657809.291,1520657818.4
zhoeng2905,Online-B-1710,1005,TGT,31,1520657791.559,1520657798.007
zhoeng2905,Online-A-1710,1005,TGT,37,1520657781.519,1520657790.84
zhoeng2905,Combo-4,1005,TGT,81,1520657766.79,1520657774.727
zhoeng2905,Combo-5,1005,TGT,81,1520657766.79,1520657774.727
zhoeng2905,Combo-6,1005,TGT,81,1520657766.79,1520657774.727
zhoeng2905,Reference-PE,1005,TGT,81,1520657755.733,1520657766.039
zhoeng2905,Combo-6,1063,CHK,60,1520657746.514,1520657755.022
zhoeng2905,Reference-WMT,1005,TGT,76,1520657737.335,1520657745.824
zhoeng2905,Reference-WMT,1810,TGT,50,1520657715.609,1520657722.583
zhoeng2905,Sogou,1810,TGT,83,1520657703.697,1520657708.981
zhoeng2905,Reference-PE,1810,TGT,50,1520657697.249,1520657703.039
zhoeng2905,Online-B-1710,1810,TGT,49,1520657690.653,1520657696.582
zhoeng2905,Reference-HT,495,TGT,85,1520657683.528,1520657690.007
zhoeng2905,Reference-WMT,495,TGT,50,1520657669.987,1520657677.152
zhoeng2905,Online-B-1710,495,TGT,64,1520657654.802,1520657663.231
zhoeng2905,Combo-4,1810,TGT,86,1520657650.404,1520657654.16
zhoeng2905,Combo-5,1810,TGT,84,1520657646.299,1520657649.736
zhoeng2905,Combo-6,1810,TGT,84,1520657646.299,1520657649.736
zhoeng2905,Reference-HT,1810,TGT,81,1520657639.219,1520657645.631
zhoeng2905,Online-A-1710,1810,TGT,82,1520657633.036,1520657638.593
zhoeng2905,Sogou,1063,CHK,14,1520657522.039,1520657632.231
zhoeng2905,Online-A-1710,495,TGT,83,1520657516.559,1520657521.432
zhoeng2905,Combo-5,495,TGT,80,1520657510.41,1520657515.88
zhoeng2905,Combo-6,495,TGT,80,1520657510.41,1520657515.88
zhoeng2905,Combo-4,673,CHK,50,1520657495.099,1520657503.913
zhoeng2905,Reference-HT,355,TGT,79,1520657474.799,1520657494.456
zhoeng2905,Combo-4,495,TGT,83,1520657149.489,1520657465.257
zhoeng2905,Reference-PE,495,TGT,84,1520657140.214,1520657148.879
zhoeng2905,Sogou,495,TGT,82,1520657132.987,1520657139.628
zhoeng2905,Sogou,355,TGT,62,1520657126.389,1520657132.383
zhoeng2905,Reference-WMT,355,TGT,65,1520657120.948,1520657125.798
zhoeng2905,Online-B-1710,355,TGT,49,1520657114.045,1520657120.373
zhoeng2905,Reference-HT,1952,TGT,85,1520657109.18,1520657113.485
zhoeng2905,Online-A-1710,355,TGT,68,1520657103.814,1520657108.597
zhoeng2905,Combo-4,1952,TGT,82,1520657093.427,1520657103.202
zhoeng2905,Reference-PE,355,TGT,86,1520657086.96,1520657092.802
zhoeng2905,Combo-4,355,TGT,76,1520657078.986,1520657086.396
zhoeng2905,Combo-5,355,TGT,76,1520657078.986,1520657086.396
zhoeng2905,Combo-6,355,TGT,76,1520657078.986,1520657086.396
zhoeng2905,Online-B-1710,1316,CHK,11,1520657049.694,1520657065.973
zhoeng2905,Online-A-1710,1952,TGT,82,1520656946.977,1520656950.95
zhoeng2905,Sogou,1952,TGT,77,1520656692.74,1520656946.382
zhoeng2905,Combo-6,1063,TGT,76,1520656098.592,1520656560.741
zhoeng2905,Combo-4,1063,TGT,58,1520656083.141,1520656091.271
zhoeng2905,Combo-5,1063,TGT,58,1520656083.141,1520656091.271
zhoeng2905,Reference-WMT,1063,TGT,71,1520656077.162,1520656082.638
zhoeng2905,Online-A-1710,1063,TGT,34,1520656071.213,1520656076.655
zhoeng2905,Reference-PE,1810,CHK,63,1520656063.585,1520656070.718
zhoeng2905,Reference-PE,1063,TGT,76,1520656055.775,1520656063.112
zhoeng2905,Online-B-1710,1063,TGT,34,1520656042.899,1520656055.248
zhoeng2905,Reference-HT,1063,TGT,84,1520655993.876,1520656042.424
zhoeng2905,Online-B-1710,495,CHK,64,1520655984.856,1520655993.39
zhoeng2905,Combo-4,1523,TGT,82,1520655976.121,1520655984.375
zhoeng2905,Combo-5,1523,TGT,82,1520655976.121,1520655984.375
zhoeng2905,Combo-6,1523,TGT,82,1520655976.121,1520655984.375
