UserID,SystemID,SegmentID,Type,Score,StartTime,EndTime
zhoeng2805,Reference-HT,1184,TGT,45,1520576961.348,1520576973.061
zhoeng2805,Sogou,1184,TGT,41,1520576956.509,1520576960.764
zhoeng2806,Combo-4,1766,TGT,50,1520503804.677,1520503808.63
zhoeng2806,Online-B-1710,1766,TGT,49,1520503798.807,1520503804.005
zhoeng2806,Reference-WMT,1766,TGT,49,1520503789.609,1520503798.085
zhoeng2806,Sogou,1202,CHK,22,1520503783.184,1520503788.949
zhoeng2806,Combo-5,1766,TGT,22,1520503777.887,1520503782.509
zhoeng2806,Reference-PE,1766,TGT,23,1520503760.828,1520503770.719
zhoeng2806,Sogou,1766,TGT,50,1520503589.808,1520503760.053
zhoeng2806,Reference-HT,148,CHK,49,1520503583.813,1520503589.118
zhoeng2806,Reference-HT,1766,TGT,49,1520503574.931,1520503583.142
zhoeng2806,Online-A-1710,1184,TGT,0,1520503554.497,1520503559.782
zhoeng2806,Reference-HT,1184,TGT,49,1520503539.207,1520503553.813
zhoeng2806,Sogou,1184,TGT,22,1520503532.781,1520503538.573
zhoeng2806,Reference-PE,1184,TGT,22,1520503523.585,1520503532.158
zhoeng2806,Combo-4,1184,TGT,49,1520503505.343,1520503512.515
zhoeng2806,Combo-6,1184,TGT,49,1520503505.343,1520503512.515
zhoeng2806,Online-A-1710,1766,TGT,22,1520503350.317,1520503504.693
zhoeng2806,Combo-5,1184,TGT,23,1520503338.792,1520503349.646
zhoeng2806,Reference-HT,1133,CHK,75,1520503323.771,1520503333.286
zhoeng2806,Reference-PE,1938,TGT,23,1520503319.777,1520503323.142
zhoeng2806,Online-B-1710,1938,TGT,22,1520503251.754,1520503313.454
zhoeng2806,Combo-5,1938,TGT,22,1520503248.614,1520503251.173
zhoeng2806,Combo-6,1938,TGT,22,1520503248.614,1520503251.173
zhoeng2806,Reference-HT,1938,TGT,24,1520503243.902,1520503248.022
zhoeng2806,Reference-WMT,1184,TGT,49,1520503237.015,1520503243.27
zhoeng2806,Online-B-1710,1184,TGT,22,1520503214.39,1520503236.367
zhoeng2806,Combo-4,178,CHK,76,1520503201.924,1520503207.822
zhoeng2806,Online-A-1710,1938,TGT,23,1520503190.359,1520503201.326
zhoeng2806,Combo-4,1938,TGT,22,1520503186.602,1520503189.797
zhoeng2806,Reference-PE,928,TGT,76,1520503183.832,1520503186.014
zhoeng2806,Online-B-1710,928,TGT,75,1520503173.767,1520503175.749
zhoeng2806,Combo-4,928,TGT,76,1520503169.413,1520503173.189
zhoeng2806,Combo-5,928,TGT,76,1520503169.413,1520503173.189
zhoeng2806,Sogou,1938,TGT,23,1520503166.121,1520503168.854
zhoeng2806,Reference-WMT,1938,TGT,22,1520503052.928,1520503165.478
zhoeng2806,Combo-6,928,TGT,76,1520502997.194,1520503000.078
zhoeng2806,Sogou,928,TGT,75,1520502991.455,1520502996.598
zhoeng2806,Combo-5,1202,TGT,22,1520502983.781,1520502990.941
zhoeng2806,Reference-HT,928,TGT,75,1520502977.316,1520502983.23
zhoeng2806,Online-A-1710,928,TGT,75,1520502970.081,1520502976.782
zhoeng2806,Combo-4,1202,TGT,49,1520502963.487,1520502969.558
zhoeng2806,Combo-6,1202,TGT,49,1520502963.487,1520502969.558
zhoeng2806,Reference-WMT,928,TGT,75,1520502957.729,1520502962.942
zhoeng2806,Reference-PE,1557,CHK,49,1520502952.517,1520502957.191
zhoeng2806,Reference-WMT,1557,CHK,49,1520502952.517,1520502957.191
zhoeng2806,Reference-PE,1202,TGT,49,1520502936.022,1520502941.085
zhoeng2806,Combo-4,1766,CHK,49,1520502930.371,1520502935.485
zhoeng2806,Reference-HT,1202,TGT,51,1520502923.148,1520502929.887
zhoeng2806,Reference-WMT,79,TGT,0,1520502906.59,1520502916.031
zhoeng2806,Online-B-1710,1202,TGT,0,1520502900.229,1520502906.08
zhoeng2806,Sogou,1202,TGT,23,1520502882.597,1520502884.99
zhoeng2806,Reference-WMT,1202,TGT,22,1520502878.939,1520502882.093
zhoeng2806,Online-A-1710,1202,TGT,23,1520502861.932,1520502878.414
zhoeng2804,Combo-5,1133,TGT,90,1520499116.05,1520499122.486
zhoeng2804,Reference-HT,148,TGT,4,1520499107.001,1520499114.982
zhoeng2804,Online-A-1710,1133,TGT,3,1520499094.503,1520499105.974
zhoeng2804,Sogou,148,TGT,14,1520499062.877,1520499071.87
zhoeng2804,Combo-4,148,TGT,5,1520499043.708,1520499061.828
